left_split,right_split,similarity,left_qid,right_qid,left_question,right_question
train_final,test,0.9905660392439676,28851,138238,Tiêu chuẩn đối với ngạch thuyền viên kiểm ngư chính được quy định như thế nào tại Thông tư 08/2022/TT/BNNPTNT?,Tiêu chuẩn đối với ngạch thuyền viên kiểm ngư được quy định như thế nào tại Thông tư 08/2022/TT/BNNPTNT?
train_final,test,0.9688216146439166,16603,52742,Trung tâm Dữ liệu và triển khai công nghệ thông tin tài chính tại thành phố Hồ Chí Minh có nhiệm vụ nào?,Nhiệm vụ của Trung tâm Dữ liệu và triển khai công nghệ thông tin tài chính tại thành phố Hồ Chí Minh là gì?
train_final,test,0.9811253252302485,159786,99055,"Thẻ giám định viên quyền tác giả, quyền liên quan bị thu hồi trong những trường hợp nào?","Thẻ giám định viên quyền tác giả, quyền liên quan có thể bị thu hồi trong những trường hợp nào?"
train_final,test,0.956678139492038,151871,25497,"Đối tượng áp dụng danh mục ngành, nghề hạn chế tiếp cận thị trường?","Đối tượng áp dụng Danh mục ngành, nghề hạn chế tiếp cận thị trường"
train_final,test,0.9951075439268219,177063,157683,Thông tư 24/2023/TT-BCA về biển số xe cơ giới chính thức áp dụng từ ngày nào?,Thông tư 24/2023/TT-BCA về biển số xe cơ giới được chính thức áp dụng từ ngày nào?
train_final,test,0.9875732810164624,34592,179303,Sau khi tốt nghiệp ngành điện công nghiệp trình độ trung cấp thì người học phải có được tối thiểu những kiến thức nào?,Sau khi tốt nghiệp ngành điện tử công nghiệp trình độ trung cấp thì người học phải có được tối thiểu những kiến thức nào?
train_final,test,0.985989306195387,63510,21778,"Hành vi nào bị cấm trong lĩnh vực hóa đơn, chứng từ?","Các hành vi nào bị cấm trong lĩnh vực hóa đơn, chứng từ?"
train_final,test,0.983774186832387,42488,78766,Điều kiện được hưởng chế độ thai sản được quy định như thế nào?,Điều kiện hưởng chế độ thai sản được quy định như thế nào?
train_final,test,0.9619988303705466,103324,155912,Hội Khoa học kỹ thuật Đúc và Luyện kim Việt Nam có các nhiệm vụ như thế nào?,Hội viên của Hội Khoa học kỹ thuật Đúc và Luyện kim Việt Nam có các nhiệm vụ như thế nào?
train_final,test,0.9661540426983442,20803,84583,"Hội đồng thi tuyển Điều tra viên cao cấp trong công an nhân dân có nhiệm vụ, quyền hạn như thế nào?","Hội đồng thi tuyển Điều tra viên trung cấp có nhiệm vụ, quyền hạn như thế nào?"
train_final,test,0.9512759422692265,64448,64450,"Đăng ký kế hoạch sản xuất xăng dầu, nhập khẩu nguyên liệu để sản xuất và tiêu thụ sản phẩm xăng dầu ở cơ quan nào?","Thực hiện đăng ký kế hoạch sản xuất xăng dầu, nhập khẩu nguyên liệu để sản xuất và tiêu thụ sản phẩm xăng dầu theo trình tự nào?"
train_final,test,0.9646453583605512,107483,111079,Phẫu thuật điều trị lõm mắt do ai thực hiện? Phẫu thuật này chống chỉ định với những trường hợp nào?,Phẫu thuật điều trị lõm mắt được chỉ định và chống chỉ định trong những trường hợp nào? Phẫu thuật này do ai thực hiện?
train_final,test,0.9716884259320746,42014,112253,Phát ngôn và cung cấp thông tin cho báo chí của BHXH Việt Nam theo hình thức nào?,Phát ngôn và cung cấp thông tin định kỳ cho báo chí của BHXH Việt Nam theo hình thức nào?
train_final,test,0.9707815550345218,134348,160390,Khi muốn tiến hành hoạt động tạm xuất tái nhập thuốc tiền chất thì cần phải được sự cho phép của cơ quan nào?,Tổ chức muốn tiến hành hoạt động tạm nhập tái xuất thuốc tiền chất thì cần phải được sự cho phép của cơ quan nào?
train_final,test,0.9514216497685563,9277,174544,Người phục vụ nghi thức trao danh hiệu vinh dự nhà nước Nghệ sỹ Nhân dân được pháp luật quy định như thế nào?,Người phục vụ nghi thức trao danh hiệu vinh dự nhà nước Nghệ nhân Nhân dân được pháp luật quy định như thế nào?
train_final,test,0.9793967978543686,171672,164336,Đối tượng nào được cấp tài khoản định danh điện tử?,Đối tượng nào sẽ được cấp tài khoản định danh điện tử?
train_final,test,0.9812928097721672,19342,165060,Người sử dụng lao động có nghĩa vụ gì khi đơn phương chấm dứt hợp đồng lao động trái pháp luật?,Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật?
train_final,test,0.9511235426618276,167924,48230,Nhiệm vụ của Hội đồng tư vấn khối ngành giáo dục đại học được quy định như thế nào?,Trách nhiệm của Hội đồng tư vấn khối ngành giáo dục đại học được quy định như thế nào?
train_final,test,0.9696344069337531,105707,13971,"Thủ tục khám bệnh, chữa bệnh bảo hiểm y tế như thế nào?","Thủ tục khám bệnh, chữa bệnh bảo hiểm y tế"
train_final,test,0.9726907392098678,157357,118817,"Đào tạo lái xe, sát hạch để cấp giấy phép lái xe được quy định như thế nào?","Đào tạo lái xe, sát hạch để cấp giấy phép lái xe như thế nào?"
train_final,test,0.9770208731771837,126273,67090,Đối tượng nào không được cấp mã số nhân viên đại lý làm thủ tục hải quan?,Những đối tượng nào không được cấp mã số nhân viên đại lý làm thủ tục hải quan?
train_final,test,0.9750817069205545,165067,11135,"Ai là người chịu trách nhiệm tổ chức bảo quản, lưu trữ tài liệu kế toán?","Ai chịu trách nhiệm tổ chức bảo quản, lưu trữ tài liệu kế toán?"
train_final,test,0.953486063129803,162222,24850,Nguyên tắc khi chia tài sản của vợ chồng sau khi ly hôn như thế nào?,Nguyên tắc chia tài sản của vợ chồng khi ly hôn như thế nào?
train_final,test,0.9621312298815189,87242,141214,Cơ quan nào có thẩm quyền cấp Chứng chỉ nhân viên bức xạ cho người phụ trách an toàn tại cơ sở X-quang chẩn đoán y tế?,Ai có quyền cấp Chứng chỉ nhân viên bức xạ cho người phụ trách an toàn tại cơ sở X-quang chẩn đoán y tế?
train_final,test,0.9585419137386753,126336,158195,Hội đồng Tư vấn chính sách tài chính quốc gia làm việc dựa theo nguyên tắc nào?,Hội đồng Tư vấn chính sách tài chính quốc gia làm việc theo nguyên tắc nào?
train_final,test,0.95780816525254,122361,34422,Nắn bó bột gãy mâm chày chỉ định trong trường hợp nào?,Nắn bó bột gãy mâm chày chống chỉ định trong trường hợp nào?
train_final,test,0.9618280864105607,68472,69151,Quỹ trợ giúp người khuyết tật được hình thành từ những nguồn nào?,Quỹ trợ giúp người khuyết tật được hình thành từ các nguồn nào?
train_final,test,0.9639715602877015,168163,167864,Doanh nghiệp không có tổ chức công đoàn có phải đóng kinh phí công đoàn không?,Doanh nghiệp không có công đoàn thì có phải đóng kinh phí công đoàn không?
train_final,test,0.963192842590295,92806,4057,Dữ liệu chi trả dịch vụ môi trường rừng là gì?,Cơ sở dữ liệu về chi trả dịch vụ môi trường rừng là gì?
train_final,test,0.9904512945902517,67678,42563,"Thẩm phán ra quyết định đình chỉ việc xem xét, quyết định đưa vào cơ sở cai nghiện bắt buộc với người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi trong những trường hợp nào?","Thẩm phán ra quyết định tạm đình chỉ việc xem xét, quyết định đưa vào cơ sở cai nghiện bắt buộc với người nghiện ma túy từ đủ 12 tuổi đến dưới 18 tuổi trong những trường hợp nào?"
train_final,test,0.9549595767374089,152812,91681,Văn bản giao nhận tài sản góp vốn trong việc chuyển giao tài sản góp vốn cho hợp tác xã bao gồm những nội dung gì?,Văn bản giao nhận tài sản góp vốn trong chuyển giao tài sản góp vốn hợp tác xã gồm nội dung nào?
train_final,test,0.9531377066996858,120569,21396,Thời hạn giải quyết thủ tục chấp thuận cơ sở đào tạo thẩm tra viên an toàn giao thông đường bộ trong bao lâu?,Thời hạn giải quyết thủ tục cấp lại Giấy chấp thuận cơ sở đào tạo thẩm tra viên an toàn giao thông đường bộ trong bao lâu?
train_final,test,0.9531377066996858,117363,21396,Thời hạn giải quyết thủ tục chấp thuận cơ sở đào tạo thẩm tra viên an toàn giao thông đường bộ trong bao lâu?,Thời hạn giải quyết thủ tục cấp lại Giấy chấp thuận cơ sở đào tạo thẩm tra viên an toàn giao thông đường bộ trong bao lâu?
train_final,test,0.9855870901873791,176248,41830,Hồ sơ công bố đáp ứng tiêu chuẩn chế biến thuốc cổ truyền bao gồm những giấy tờ gì?,Hồ sơ công bố đáp ứng tiêu chuẩn chế biến vị thuốc cổ truyền bao gồm những giấy tờ gì?
train_final,test,0.9842125499069531,12520,156114,Phòng Giám định bảo hiểm y tế 1 thuộc Bảo hiểm xã hội thành phố Hà Nội thực hiện chức năng gì?,Phòng Giám định bảo hiểm y tế 2 thuộc Bảo hiểm xã hội thành phố Hà Nội thực hiện chức năng gì?
train_final,test,0.9825325568591162,130606,17842,Chi nhánh của doanh nghiệp có tư cách pháp nhân không?,Chi nhánh doanh nghiệp có tư cách pháp nhân không?
train_final,test,0.9702475466854307,10853,10852,Điều kiện gia hạn tái cấp vốn đối với tổ chức tín dụng trên cơ sở trái phiếu đặc biệt là gì?,Điều kiện tái cấp vốn đối với tổ chức tín dụng trên cơ sở trái phiếu đặc biệt là gì?
train_final,test,0.9831308481131377,33933,92147,"Điều kiện để cấp cấp Giấy phép cung cấp dịch vụ phát thanh, truyền hình trả tiền là gì?","Điều kiện cấp giấy phép cung cấp dịch vụ phát thanh, truyền hình trả tiền là gì?"
train_final,test,0.9536307569336803,65070,65072,Phẫu thuật phương pháp Suave.Kapandji và điều trị viêm khớp quay trụ dưới là như thế nào?,Phẫu thuật phương pháp Suave.Kapandji và điều trị viêm khớp quay trụ dưới sẽ tiến hành theo các bước như thế nào?
train_final,test,0.9575516865053076,59924,59926,Hoạt động giám sát việc thi hành pháp luật ở địa phương của Đoàn đại biểu Quốc hội được quy định như thế nào?,Hoạt động giám sát việc thi hành pháp luật ở địa phương của Đại biểu Quốc hội được quy định như thế nào?
train_final,test,0.9693876422017217,156148,11480,Thời gian bố trí người phụ trách kế toán tối đa là bao lâu?,Thời gian bố trí phụ trách kế toán tối đa là bao lâu?
train_final,test,0.9516535516221525,111436,48702,Hành vi cưỡng bức lao động là gì?,Cưỡng bức lao động là gì?
