qid,question,relevant_cids,num_relevant,question_norm
99329,Trường hợp nào thì sẽ thay đổi điểm thi THPT của bài thi môn tự luận sau khi phúc khảo?,[73917],1,trường hợp nào thì sẽ thay đổi điểm thi thpt của bài thi môn tự luận sau khi phúc khảo?
63706,Văn phòng Bộ Văn hóa Thể thao và Du lịch có con dấu và tài khoản riêng hay không?,[61428],1,văn phòng bộ văn hóa thể thao và du lịch có con dấu và tài khoản riêng hay không?
166214,Công chức là ai?,[31053],1,công chức là ai?
157102,"Tiêu chuẩn xét tặng danh hiệu ""Lao động tiên tiến"" cho cán bộ công chức cần đáp ứng những gì?",[10024],1,"tiêu chuẩn xét tặng danh hiệu ""lao động tiên tiến"" cho cán bộ công chức cần đáp ứng những gì?"
38547,Chuyển giao công nghệ là gì?,[104645],1,chuyển giao công nghệ là gì?
154426,Kho bạc Nhà nước cấp huyện tổ chức làm việc theo chế độ gì?,[234352],1,kho bạc nhà nước cấp huyện tổ chức làm việc theo chế độ gì?
125098,Luật sư là ai?,[79612],1,luật sư là ai?
124241,Thời gian đào tạo nghề công chứng là bao lâu?,[62411],1,thời gian đào tạo nghề công chứng là bao lâu?
120806,Chứng thực hợp đồng giao dịch là gì?,[84411],1,chứng thực hợp đồng giao dịch là gì?
91298,"Người bệnh từ cơ sở điều trị Methadone đến cơ sở cấp phát thuốc Methadone theo quy trình, thủ tục chuyển, tiếp nhận như thế nào?",[163772],1,"người bệnh từ cơ sở điều trị methadone đến cơ sở cấp phát thuốc methadone theo quy trình, thủ tục chuyển, tiếp nhận như thế nào?"
139158,Thời gian xác nhận nhập học đại học trực tuyến 2023 theo chỉ đạo mới nhất của Bộ Giáo dục và Đào tạo?,[66422],1,thời gian xác nhận nhập học đại học trực tuyến 2023 theo chỉ đạo mới nhất của bộ giáo dục và đào tạo?
90646,"Ai có thẩm quyền cấp, đình chỉ hiệu lực, hủy bỏ Giấy chứng nhận đủ điều kiện hoạt động thí nghiệm chuyên ngành xây dựng?",[69602],1,"ai có thẩm quyền cấp, đình chỉ hiệu lực, hủy bỏ giấy chứng nhận đủ điều kiện hoạt động thí nghiệm chuyên ngành xây dựng?"
122454,Người được giao thực hiện việc sao chụp tài liệu bí mật nhà nước phải là những người nào?,[151439],1,người được giao thực hiện việc sao chụp tài liệu bí mật nhà nước phải là những người nào?
64573,Nguyên tắc khen thưởng được quy định như thế nào?,[7682],1,nguyên tắc khen thưởng được quy định như thế nào?
110426,Nhiệm vụ của Hiệp hội Doanh nghiệp cọc bê tông phía Nam là gì?,[149445],1,nhiệm vụ của hiệp hội doanh nghiệp cọc bê tông phía nam là gì?
147164,Thời hạn điều tra vụ án hình sự là bao lâu?,[73366],1,thời hạn điều tra vụ án hình sự là bao lâu?
366,Công chứng là gì?,[61830],1,công chứng là gì?
70574,Chính phủ có những trách nhiệm gì khi thực hiện thống nhất quản lý nhà nước về hợp tác quốc tế trong lĩnh vực phòng chống ma tuý?,[140533],1,chính phủ có những trách nhiệm gì khi thực hiện thống nhất quản lý nhà nước về hợp tác quốc tế trong lĩnh vực phòng chống ma tuý?
56371,Bảo hiểm thất nghiệp là gì?,[119362],1,bảo hiểm thất nghiệp là gì?
15985,Sau khi hết thời hạn truy cứu trách nhiệm hình sự thì có được tham gia nghĩa vụ quân sự không?,[79349],1,sau khi hết thời hạn truy cứu trách nhiệm hình sự thì có được tham gia nghĩa vụ quân sự không?
168158,Phương thức đóng bảo hiểm y tế được quy định như thế nào?,[78200],1,phương thức đóng bảo hiểm y tế được quy định như thế nào?
130181,Đối tượng tham gia Bảo hiểm xã hội bắt buộc gồm có những ai?,[34426],1,đối tượng tham gia bảo hiểm xã hội bắt buộc gồm có những ai?
173860,"Trình tự, thủ tục đăng ký tài khoản định danh điện tử mức độ 2 đối với công dân Việt Nam như thế nào?",[63247],1,"trình tự, thủ tục đăng ký tài khoản định danh điện tử mức độ 2 đối với công dân việt nam như thế nào?"
63977,Giám thị trại giam có quyền ra quyết định kỷ luật phạm nhân không?,[42992],1,giám thị trại giam có quyền ra quyết định kỷ luật phạm nhân không?
66723,Viên chức là ai?,[88936],1,viên chức là ai?
104279,Cho vay nặng lãi là gì?,[58594],1,cho vay nặng lãi là gì?
135227,Nhiệm vụ của Hiệp hội Nhiên liệu sinh học Việt Nam là gì?,[62112],1,nhiệm vụ của hiệp hội nhiên liệu sinh học việt nam là gì?
152226,"Việc ứng vốn để bồi thường, hỗ trợ, tái định cư khi thu hồi đất được thực hiện như thế nào?",[91631],1,"việc ứng vốn để bồi thường, hỗ trợ, tái định cư khi thu hồi đất được thực hiện như thế nào?"
48475,Các hành vi nào bị nghiêm cấm khi tham gia giao thông đường bộ?,[107517],1,các hành vi nào bị nghiêm cấm khi tham gia giao thông đường bộ?
12108,"Phối hợp tìm kiếm, cứu nạn trên biển phải đảm bảo các nguyên tắc nào?",[74980],1,"phối hợp tìm kiếm, cứu nạn trên biển phải đảm bảo các nguyên tắc nào?"
134144,Chi phí yêu cầu Tòa án không công nhận quan hệ vợ chồng là bao nhiêu theo quy định mới nhất hiện nay?,"[63294, 131144]",2,chi phí yêu cầu tòa án không công nhận quan hệ vợ chồng là bao nhiêu theo quy định mới nhất hiện nay?
52394,Các hành vi nào bị nghiêm cấm trong việc tham gia giao thông đường bộ?,[102740],1,các hành vi nào bị nghiêm cấm trong việc tham gia giao thông đường bộ?
102660,Ai có quyền quyết định giao chỉ tiêu huấn luyện binh sĩ dự bị hạng hai?,[20758],1,ai có quyền quyết định giao chỉ tiêu huấn luyện binh sĩ dự bị hạng hai?
64101,Thời hạn thị thực điện tử theo quy định mới nhất là bao lâu?,[81378],1,thời hạn thị thực điện tử theo quy định mới nhất là bao lâu?
40560,Thẩm quyền xử phạt thuộc về cơ quan nào?,[106896],1,thẩm quyền xử phạt thuộc về cơ quan nào?
146565,Thành viên lập quỹ có các quyền hạn gì?,[77268],1,thành viên lập quỹ có các quyền hạn gì?
118163,Chậm nhất bao lâu thì phải nộp lưu hồ sơ kiểm toán?,[85145],1,chậm nhất bao lâu thì phải nộp lưu hồ sơ kiểm toán?
128852,Công trình xây dựng được hiểu là gì?,[63007],1,công trình xây dựng được hiểu là gì?
174915,Hồ sơ đăng ký xe lần đầu gồm những gì?,[23068],1,hồ sơ đăng ký xe lần đầu gồm những gì?
29408,Viên chức được phân loại như thế nào?,[14210],1,viên chức được phân loại như thế nào?
133391,Thời gian học tập theo tích lũy mô đun trong chương trình đào tạo của trường cao đẳng nghề bao gồm thời gian nào?,[100258],1,thời gian học tập theo tích lũy mô đun trong chương trình đào tạo của trường cao đẳng nghề bao gồm thời gian nào?
90031,Kết quả đánh giá viên chức quốc phòng hàng năm được sử dụng để làm gì?,[162364],1,kết quả đánh giá viên chức quốc phòng hàng năm được sử dụng để làm gì?
78317,Công chức là ai?,[31053],1,công chức là ai?
17786,Người điều khiển phương tiện không có mặt tại nơi xảy ra vi phạm thì cảnh sát đường thủy có được tạm giữ phương tiện không?,[81369],1,người điều khiển phương tiện không có mặt tại nơi xảy ra vi phạm thì cảnh sát đường thủy có được tạm giữ phương tiện không?
84476,Mức giảm trừ gia cảnh đối với người phụ thuộc là bao nhiêu?,[69649],1,mức giảm trừ gia cảnh đối với người phụ thuộc là bao nhiêu?
133335,Có bao nhiêu hình thức thăng hạng chức danh nghề nghiệp giáo viên mầm non?,"[14236, 49944]",2,có bao nhiêu hình thức thăng hạng chức danh nghề nghiệp giáo viên mầm non?
139125,Hóa đơn như thế nào được xem là hợp pháp?,[75190],1,hóa đơn như thế nào được xem là hợp pháp?
149585,Công ty hợp danh là gì?,[50656],1,công ty hợp danh là gì?
62504,Thủ tục nhập học lớp 10 như thế nào?,[72937],1,thủ tục nhập học lớp 10 như thế nào?
96955,Học phí là gì?,[80732],1,học phí là gì?
126289,"Bộ trưởng, Thủ trưởng cơ quan ngang bộ là gì?",[54549],1,"bộ trưởng, thủ trưởng cơ quan ngang bộ là gì?"
123782,Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật là gì?,[65924],1,nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật là gì?
86504,Chức năng của khoa gây mê hồi sức là gì?,[18766],1,chức năng của khoa gây mê hồi sức là gì?
100845,Cơ quan điều tra ra quyết định khởi tố bị can khi nào?,[10656],1,cơ quan điều tra ra quyết định khởi tố bị can khi nào?
120204,Đối tượng nào không được đăng ký nghĩa vụ quân sự?,[61905],1,đối tượng nào không được đăng ký nghĩa vụ quân sự?
95452,Nghĩa vụ chung mà mọi viên chức cần tuân thủ thực hiện là gì?,[49929],1,nghĩa vụ chung mà mọi viên chức cần tuân thủ thực hiện là gì?
159439,Giấy chứng nhận quyền sử dụng đất là gì?,[71960],1,giấy chứng nhận quyền sử dụng đất là gì?
153530,Định mức tiết dạy đối với giáo viên trung học cơ sở được quy định như thế nào?,[61650],1,định mức tiết dạy đối với giáo viên trung học cơ sở được quy định như thế nào?
83479,Chứng thực hợp đồng giao dịch là gì?,[84411],1,chứng thực hợp đồng giao dịch là gì?
76109,Chứng nhận đăng ký xe tạm thời có giá trị sử dụng bao lâu?,"[146775, 146776]",2,chứng nhận đăng ký xe tạm thời có giá trị sử dụng bao lâu?
165138,Doanh nghiệp không có công đoàn thì có phải đóng kinh phí công đoàn không?,"[68190, 27766]",2,doanh nghiệp không có công đoàn thì có phải đóng kinh phí công đoàn không?
176439,Chứng từ kế toán là gì?,[181934],1,chứng từ kế toán là gì?
56753,Độ tuổi đi nghĩa vụ quân sự là bao nhiêu?,[61846],1,độ tuổi đi nghĩa vụ quân sự là bao nhiêu?
36137,"Thẩm quyền quyết định miễn, giảm, tạm hoãn và thời hạn được miễn, giảm, tạm hoãn thuộc về ai?",[60096],1,"thẩm quyền quyết định miễn, giảm, tạm hoãn và thời hạn được miễn, giảm, tạm hoãn thuộc về ai?"
140843,Mức thu lệ phí trước bạ ô tô là bao nhiêu?,[67506],1,mức thu lệ phí trước bạ ô tô là bao nhiêu?
53223,Thông tư 32/2023/TT-BCA được áp dụng từ khi nào?,[63328],1,thông tư 32/2023/tt-bca được áp dụng từ khi nào?
177538,Điều kiện để được công nhận tốt nghiệp THPT năm 2023 là gì?,[61654],1,điều kiện để được công nhận tốt nghiệp thpt năm 2023 là gì?
146208,Hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia hoạt động dựa trên nguyên tắc nào?,[44949],1,hội đồng đạo đức trong nghiên cứu y sinh học cấp quốc gia hoạt động dựa trên nguyên tắc nào?
155916,Thời hiệu xử lý kỷ luật Đảng được quy định như thế nào?,[62711],1,thời hiệu xử lý kỷ luật đảng được quy định như thế nào?
140133,Khi đơn phương chấm dứt hợp đồng lao động trái luật người sử dụng lao động có nghĩa vụ gì?,[65924],1,khi đơn phương chấm dứt hợp đồng lao động trái luật người sử dụng lao động có nghĩa vụ gì?
83423,Hiệp hội có quyền tham gia ý kiến vào các văn bản quy phạm pháp luật không?,[61609],1,hiệp hội có quyền tham gia ý kiến vào các văn bản quy phạm pháp luật không?
